id,text,label
3802,very low blood pressure call emergency services,emergency
4191,Unconscious started suddenly,emergency
2406,severe sore throat and stuffy nose intermittently,doctor
786,Back ache,self-monitor
2656,A 40-year-old sudden dizziness started several hours,urgent-care
1995,I am 25 years old high fever for a week symptoms are getting worse,doctor
3097,Started gradually: confusion.,urgent-care
4036,severe head trauma started suddenly,emergency
1102,sneezing intermittently no shortness of breath or chest pain.,self-monitor
3132,Sudden dizziness started several hours need urgent check after a sports injury,urgent-care
2175,persistent fever and fatigue for a week.,doctor
2308,ear pain and mild stomach pain for 1 day,doctor
1430,High fever for 2 days,doctor
103,woke up with: itchy eyes for a week.,self-monitor
1837,A child aged 8 sinus pain for 3 days,doctor
1511,I'm 62 high fever and chills for 1 day,doctor
901,back ache no shortness of breath or chest pain,self-monitor
1432,severe sore throat since yesterday,doctor
2742,sudden dizziness,urgent-care
1479,new lump for 2 days symptoms are getting worse.,doctor
1294,vision changes and mild cough for 3 days,doctor
227,stuffy nose for 3 days.,self-monitor
1334,strong cough since this morning,doctor
1,headache no shortness of breath or chest pain,self-monitor
2706,moderate chest pain started a week need urgent check,urgent-care
3807,very low blood pressure started suddenly,emergency
1166,Mild stomach pain,self-monitor
3421,sudden dizziness,urgent-care
838,A child aged 8 muscle ache for 3 days,self-monitor
2423,persistent bleeding and low fever for a week,doctor
260,Headache for 3 days no shortness of breath or chest pain,self-monitor
3042,woke up with: dehydration need urgent check.,urgent-care
4134,severe chest pain started suddenly call emergency services,emergency
1504,new lump for a week symptoms are getting worse,doctor
4156,very low blood pressure call emergency services.,emergency
1806,High fever and tiredness since this morning,doctor
3193,after exercise: severe vomiting started several hours,urgent-care
56,mild stomach pain for a week,self-monitor
3337,worsening shortness of breath started several hours need urgent check,urgent-care
3256,I am 25 years old confusion started a week need urgent check.,urgent-care
2453,Productive cough and joint pain for 1 day,doctor
386,I am 25 years old dizziness,self-monitor
380,I am 25 years old low fever,self-monitor
2926,Fainting,urgent-care
4093,severe chest pain started suddenly.,emergency
3096,Fainting started 3 days need urgent check,urgent-care
4475,Severe chest pain started suddenly.,emergency
3480,high fever with rash started 1 day need urgent check.,urgent-care
1358,ear pain and lightheadedness for a week,doctor
2543,high fever with rash started 2 days need urgent check.,urgent-care
23,joint pain.,self-monitor
3739,sudden dizziness need urgent check,urgent-care
4122,severe chest pain started suddenly,emergency
3382,Difficulty breathing need urgent check,urgent-care
2715,I am 25 years old high fever with rash started intermittently need urgent check,urgent-care
1126,Mild cough intermittently.,self-monitor
2565,started gradually: severe abdominal pain started several hours,urgent-care
43,runny nose for a week no shortness of breath or chest pain,self-monitor
3065,Started gradually: high fever with rash,urgent-care
815,Tiredness,self-monitor
546,Dizziness,self-monitor
2762,Severe vomiting started several hours need urgent check,urgent-care
2295,sinus pain for 1 day symptoms are getting worse,doctor
3388,high fever with rash need urgent check.,urgent-care
3801,Unconscious,emergency
3247,High fever with rash started intermittently,urgent-care
429,stuffy nose.,self-monitor
4949,slurred speech started suddenly call emergency services,emergency
3333,High fever with rash started 3 days need urgent check.,urgent-care
964,Age 18 fatigue,self-monitor
2635,confusion,urgent-care
37,muscle ache for 2 days.,self-monitor
4742,severe head trauma started suddenly.,emergency
4069,difficulty breathing call emergency services.,emergency
2649,Confusion started since yesterday need urgent check,urgent-care
2934,Severe vomiting started intermittently need urgent check,urgent-care
4833,Airway obstruction started suddenly call emergency services.,emergency
4354,after exercise: slurred speech started suddenly,emergency
4078,slurred speech started suddenly call emergency services,emergency
2554,severe abdominal pain started 2 days after a fall,urgent-care
3510,Fainting started since this morning hit head on the floor.,urgent-care
2900,severe abdominal pain started intermittently,urgent-care
4162,One-sided weakness started suddenly loss of consciousness.,emergency
2393,started gradually: severe sore throat for a week,doctor
3420,Dehydration started since yesterday.,urgent-care
2858,sudden dizziness started several hours,urgent-care
1437,I am 25 years old persistent fever and joint pain for 2 days,doctor
3702,Confusion started since this morning need urgent check,urgent-care
1606,severe sore throat and lightheadedness for 3 days.,doctor
4743,suspected stroke,emergency
3597,Moderate chest pain started intermittently need urgent check,urgent-care
1705,blood in stool and sneezing for several hours symptoms are getting worse.,doctor
4342,Very low blood pressure,emergency
4084,After exercise: difficulty breathing.,emergency
2446,A child aged 8 sinus pain and fatigue for 2 days.,doctor
616,Nausea intermittently,self-monitor
2433,Persistent fever and tiredness since this morning,doctor
4597,After the accident: one-sided weakness started suddenly,emergency
270,Mild stomach pain,self-monitor
2672,fainting need urgent check,urgent-care
1402,ear pain and dizziness since yesterday,doctor
524,itchy eyes no shortness of breath or chest pain,self-monitor
4526,severe bleeding,emergency
3259,sudden dizziness need urgent check,urgent-care
2871,after the accident: worsening shortness of breath,urgent-care
3260,started suddenly: severe vomiting started 1 day.,urgent-care
3011,Sudden dizziness started several hours need urgent check,urgent-care
1451,ear pain and mild cough for 3 days,doctor
2848,sudden dizziness started 3 days.,urgent-care
2986,difficulty breathing started since yesterday.,urgent-care
2482,Started suddenly: strong cough and stuffy nose for a week,doctor
1754,Started suddenly: Age 18 vomiting and fatigue for 2 days,doctor
1704,Age 18 new lump and joint pain for 1 day symptoms are getting worse,doctor
809,Runny nose since this morning no shortness of breath or chest pain,self-monitor
1314,I'm 62 high fever and joint pain for 1 day symptoms are getting worse.,doctor
3424,I'm 62 severe abdominal pain started a week,urgent-care
2341,worsening cough and diarrhea for several hours,doctor
4007,airway obstruction started suddenly call emergency services.,emergency
1346,Abdominal pain and low fever for several hours,doctor
968,Muscle ache since yesterday no shortness of breath or chest pain.,self-monitor
1428,Age 18 strong cough since yesterday symptoms are getting worse.,doctor
3580,sudden dizziness,urgent-care
4851,Sudden confusion,emergency
3172,Confusion started since yesterday.,urgent-care
3826,Unconscious.,emergency
848,A 40-year-old stuffy nose for a week no shortness of breath or chest pain,self-monitor
2859,Moderate chest pain started 3 days need urgent check,urgent-care
1298,I am 25 years old ear pain since yesterday symptoms are getting worse.,doctor
1481,New lump and sneezing for 2 days,doctor
4627,Suspected stroke,emergency
1703,After exercise: significant weight loss and runny nose for 3 days,doctor
1734,started gradually: blood in stool for several hours hit head on the floor,doctor
3493,Severe vomiting started intermittently.,urgent-care
4046,slurred speech,emergency
457,headache no shortness of breath or chest pain.,self-monitor
458,fatigue,self-monitor
3796,Woke up with: sudden confusion started suddenly call emergency services,emergency
1759,after exercise: blood in stool and muscle ache since yesterday,doctor
3534,dehydration started 3 days need urgent check,urgent-care
1276,Worsening cough since this morning.,doctor
938,Low fever no shortness of breath or chest pain.,self-monitor
2927,severe abdominal pain,urgent-care
4954,began after eating: severe chest pain call emergency services.,emergency
3671,high fever with rash started intermittently need urgent check,urgent-care
2799,worsening shortness of breath,urgent-care
1412,A 40-year-old vomiting for 3 days,doctor
4532,Slurred speech started suddenly call emergency services,emergency
1231,Mild cough,self-monitor
449,Fatigue for 2 days,self-monitor
554,Fatigue,self-monitor
4164,severe bleeding,emergency
1076,Started suddenly: joint pain.,self-monitor
3988,suspected stroke started suddenly,emergency
1881,strong cough and sore throat for 3 days sustained blunt trauma,doctor
428,Nausea for several hours,self-monitor
4809,after the accident: very low blood pressure started suddenly call emergency services,emergency
2248,I'm 62 vision changes and mild cough for 3 days,doctor
4502,severe head trauma started suddenly call emergency services,emergency
4875,suspected stroke started suddenly,emergency
1711,woke up with: abdominal pain and mild stomach pain for a week,doctor
214,Muscle ache,self-monitor
610,Watery eyes.,self-monitor
1976,A 70-year-old blood in stool since this morning,doctor
4339,Woke up with: difficulty breathing,emergency
2058,vision changes and stuffy nose for 3 days,doctor
2822,Moderate chest pain.,urgent-care
1098,Tiredness for a week,self-monitor
448,Age 18 watery eyes since yesterday.,self-monitor
2689,sudden dizziness.,urgent-care
3738,dehydration.,urgent-care
3704,worsening shortness of breath need urgent check,urgent-care
842,back ache,self-monitor
1394,High fever intermittently symptoms are getting worse,doctor
1104,dizziness,self-monitor
1547,Abdominal pain and low fever for a week,doctor
115,After exercise: mild cough,self-monitor
3820,Very low blood pressure started suddenly call emergency services,emergency
859,Watery eyes for 1 day no shortness of breath or chest pain cut while working.,self-monitor
